Unnamed: 0,INCIDENT_ID,DATA_YEAR,PUB_AGENCY_NAME,STATE_ABBR,STATE_NAME,POPULATION_GROUP_DESC,INCIDENT_DATE,TOTAL_OFFENDER_COUNT,OFFENDER_RACE,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,SEVERITY
205446,1331078,2019,177,NC,North Carolina,"Cities from 250,000 thru 499,999",28-SEP-19,0,4,1,Simple Assault,1.0,Drug Store/Doctor's Office/Hospital,16,7,1
205447,1331080,2019,177,NC,North Carolina,"Cities from 250,000 thru 499,999",11-SEP-19,1,2,1,Intimidation,1.0,School/College,16,7,1
205448,1331082,2019,177,NC,North Carolina,"Cities from 250,000 thru 499,999",20-SEP-19,0,4,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,5,7,1
205449,1173798,2019,4,NC,North Carolina,"Cities from 50,000 thru 99,999",10-MAR-19,1,5,1,Intimidation,1.0,Convenience Store,6,7,1
205450,1173800,2019,4,NC,North Carolina,"Cities from 50,000 thru 99,999",02-JUL-19,1,5,1,Simple Assault,1.0,Residence/Home,40,7,1
205451,1258640,2019,38,NC,North Carolina,"Cities from 100,000 thru 249,999",05-MAY-19,1,5,1,Simple Assault,1.0,Residence/Home,40,7,1
205452,1274810,2019,38,NC,North Carolina,"Cities from 100,000 thru 249,999",23-DEC-19,1,5,1,Intimidation,1.0,Restaurant,6,7,1
205453,1057154,2019,118,NC,North Carolina,"Cities from 10,000 thru 24,999",13-MAY-19,1,5,1,Intimidation,1.0,Residence/Home,21,7,1
205454,1276195,2019,220,NC,North Carolina,"Cities from 25,000 thru 49,999",19-JUL-19,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
205455,1276196,2019,220,NC,North Carolina,"Cities from 25,000 thru 49,999",21-NOV-19,1,5,1,Intimidation,1.0,School-Elementary/Secondary,6,7,1
205456,1326552,2019,222,NC,North Carolina,"Cities under 2,500",03-FEB-19,1,5,1,Simple Assault,1.0,Drug Store/Doctor's Office/Hospital,21,7,1
205457,1326555,2019,222,NC,North Carolina,"Cities under 2,500",21-JUN-19,1,2,1,Simple Assault,1.0,Drug Store/Doctor's Office/Hospital,40,13,1
205458,1301776,2019,203,NC,North Carolina,"Cities under 2,500",30-MAR-19,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,34,5,0
205459,1176352,2019,164,NC,North Carolina,"Cities under 2,500",12-FEB-19,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,16,5,0
205460,1151010,2019,226,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",06-JUL-19,1,5,1,Burglary/Breaking & Entering,0.0,Church/Synagogue/Temple/Mosque,26,15,1
205461,1339172,2019,237,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",15-MAY-19,1,5,3,All Other Larceny,3.0,Residence/Home,21,7,0
205462,1339175,2019,237,NC,North Carolina,"Cities from 25,000 thru 49,999",27-MAR-19,1,5,1,Aggravated Assault,1.0,Residence/Home,6,7,1
214225,1330276,2020,29,NC,North Carolina,"Cities from 50,000 thru 99,999",02-JUN-20,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
214226,1330282,2020,29,NC,North Carolina,"Cities from 50,000 thru 99,999",09-APR-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Restaurant,21,7,0
214227,1330292,2020,29,NC,North Carolina,"Cities from 50,000 thru 99,999",11-DEC-20,1,2,1,Simple Assault,1.0,Residence/Home,40,7,1
214228,1338464,2020,73,NC,North Carolina,"Cities from 10,000 thru 24,999",13-MAY-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,26,15,0
214229,1338486,2020,89,NC,North Carolina,"Cities from 10,000 thru 24,999",23-SEP-20,1,5,1,Intimidation,1.0,Other/Unknown,6,7,1
214230,1338487,2020,89,NC,North Carolina,"Cities from 10,000 thru 24,999",21-AUG-20,1,5,2,Aggravated Assault,2.0,Parking/Drop Lot/Garage,6,7,1
214231,1330280,2020,140,NC,North Carolina,"Cities from 10,000 thru 24,999",19-JUL-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,6,0,0
214232,1299712,2020,3,NC,North Carolina,"MSA counties from 10,000 thru 24,999",02-SEP-20,1,5,1,All Other Larceny,1.0,Commercial/Office Building,40,7,0
214233,1120680,2020,238,NC,North Carolina,"Cities from 2,500 thru 9,999",07-SEP-20,1,2,1,Aggravated Assault,1.0,Jail/Prison/Penitentiary/Corrections Facility,40,7,1
214234,1318719,2020,25,NC,North Carolina,"MSA counties 100,000 or over",30-MAY-20,0,4,1,Motor Vehicle Theft,1.0,Construction Site,40,7,0
214235,1318720,2020,25,NC,North Carolina,"MSA counties 100,000 or over",06-OCT-20,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
214236,1338542,2020,9,NC,North Carolina,"Cities from 50,000 thru 99,999",04-JUL-20,1,5,1,Simple Assault,1.0,Park/Playground,6,7,1
214237,1338543,2020,9,NC,North Carolina,"Cities from 50,000 thru 99,999",15-JUL-20,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
214238,1338547,2020,9,NC,North Carolina,"Cities from 50,000 thru 99,999",27-AUG-20,1,5,1,Intimidation,1.0,Commercial/Office Building,26,7,1
214239,1338552,2020,9,NC,North Carolina,"Cities from 50,000 thru 99,999",30-JUN-20,1,5,1,Simple Assault,1.0,Grocery/Supermarket,21,7,1
214240,1338554,2020,9,NC,North Carolina,"Cities from 50,000 thru 99,999",23-JUN-20,1,5,1,Intimidation,1.0,Cyberspace,6,7,1
214241,1338555,2020,9,NC,North Carolina,"Cities from 50,000 thru 99,999",16-DEC-20,0,4,1,Intimidation,1.0,Parking/Drop Lot/Garage,6,7,1
214242,1338556,2020,9,NC,North Carolina,"Cities from 50,000 thru 99,999",13-JUN-20,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
214243,1181442,2020,18,NC,North Carolina,"Cities from 2,500 thru 9,999",16-MAY-20,3,5,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,32,15,0
214244,1248707,2020,18,NC,North Carolina,"Cities from 2,500 thru 9,999",10-JAN-20,2,5,1,Simple Assault,1.0,Restaurant,6,7,1
214245,1248704,2020,17,NC,North Carolina,"Cities under 2,500",06-NOV-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,31,0,0
214246,1248712,2020,241,NC,North Carolina,"Cities from 2,500 thru 9,999",10-OCT-20,1,5,1,Weapon Law Violations,0.0,Highway/Road/Alley/Street/Sidewalk,31,16,1
214247,1248738,2020,150,NC,North Carolina,"Cities from 10,000 thru 24,999",25-JAN-20,0,4,1,Simple Assault,1.0,Restaurant,40,7,1
214248,1248760,2020,150,NC,North Carolina,"Cities from 10,000 thru 24,999",09-NOV-20,0,4,1,Intimidation,1.0,Other/Unknown,6,7,1
214249,1273955,2020,31,NC,North Carolina,"MSA counties from 25,000 thru 99,999",10-JUN-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Daycare Facility,6,0,0
214250,1273957,2020,31,NC,North Carolina,"MSA counties from 25,000 thru 99,999",10-APR-20,1,4,3,Intimidation,4.0,Residence/Home,28,13,1
214251,1273958,2020,31,NC,North Carolina,"MSA counties from 25,000 thru 99,999",18-APR-20,0,4,2,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,6,3,0
214252,1273960,2020,31,NC,North Carolina,"MSA counties from 25,000 thru 99,999",23-SEP-20,1,2,1,Intimidation,1.0,Drug Store/Doctor's Office/Hospital,40,7,1
214253,1338560,2020,51,NC,North Carolina,"Cities from 50,000 thru 99,999",14-SEP-20,1,5,1,Intimidation,1.0,Convenience Store,21,7,1
214254,1338561,2020,51,NC,North Carolina,"Cities from 50,000 thru 99,999",05-NOV-20,1,5,1,Shoplifting,0.0,Convenience Store,6,0,0
214255,1338563,2020,51,NC,North Carolina,"Cities from 50,000 thru 99,999",16-NOV-20,1,5,1,Aggravated Assault,1.0,Air/Bus/Train Terminal,6,7,1
214256,1338566,2020,112,NC,North Carolina,"Cities from 50,000 thru 99,999",30-SEP-20,0,4,1,Robbery,2.0,Highway/Road/Alley/Street/Sidewalk,30,7,1
214257,1338581,2020,112,NC,North Carolina,"Cities from 50,000 thru 99,999",24-DEC-20,1,5,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
214258,1338582,2020,112,NC,North Carolina,"Cities from 50,000 thru 99,999",20-JAN-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,6,7,0
214259,1269545,2020,32,NC,North Carolina,"MSA counties from 25,000 thru 99,999",26-AUG-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,6,0,0
214260,1325906,2020,36,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",11-JUN-20,1,5,1,Intimidation,1.0,Residence/Home,7,13,1
214261,1275694,2020,159,NC,North Carolina,"Cities from 2,500 thru 9,999",13-SEP-20,1,5,3,Aggravated Assault;Destruction/Damage/Vandalism of Property,2.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
214262,1325910,2020,74,NC,North Carolina,"Cities from 2,500 thru 9,999",25-JUL-20,1,5,1,Aggravated Assault,3.0,Parking/Drop Lot/Garage,6,7,1
214263,1299748,2020,39,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",13-SEP-20,1,2,1,Simple Assault,1.0,Residence/Home,6,7,1
214264,1299749,2020,39,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",17-SEP-20,1,2,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
214265,1338583,2020,40,NC,North Carolina,"MSA counties from 25,000 thru 99,999",26-OCT-20,1,5,1,Destruction/Damage/Vandalism of Property,0.0,Construction Site,16,0,0
214266,1338588,2020,40,NC,North Carolina,"MSA counties from 25,000 thru 99,999",07-APR-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Rest Area,16,0,0
214267,1338589,2020,40,NC,North Carolina,"MSA counties from 25,000 thru 99,999",16-DEC-20,1,5,1,Rape,1.0,Residence/Home,26,7,1
214268,1338593,2020,40,NC,North Carolina,"MSA counties from 25,000 thru 99,999",15-OCT-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,16,7,0
214269,1338600,2020,40,NC,North Carolina,"MSA counties from 25,000 thru 99,999",12-MAY-20,0,4,1,Burglary/Breaking & Entering,1.0,Residence/Home,38,7,1
214270,1299755,2020,52,NC,North Carolina,"Cities from 2,500 thru 9,999",14-MAR-20,0,4,1,Simple Assault,1.0,Parking/Drop Lot/Garage,16,7,1
214271,1299756,2020,52,NC,North Carolina,"Cities from 2,500 thru 9,999",19-MAR-20,2,5,1,Drug/Narcotic Violations,0.0,Residence/Home,16,16,0
214272,1330360,2020,103,NC,North Carolina,"Cities from 25,000 thru 49,999",20-JUN-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,6,0,0
214273,1266728,2020,128,NC,North Carolina,"Cities from 2,500 thru 9,999",09-AUG-20,0,4,1,Simple Assault,1.0,Residence/Home,38,7,1
214274,1266733,2020,128,NC,North Carolina,"Cities from 2,500 thru 9,999",16-JUN-20,1,5,1,Drug Equipment Violations,0.0,Parking/Drop Lot/Garage,38,16,0
214275,1053120,2020,43,NC,North Carolina,"MSA counties from 25,000 thru 99,999",17-AUG-20,1,5,1,All Other Larceny,0.0,Residence/Home,38,0,0
214276,1325936,2020,176,NC,North Carolina,"Cities from 2,500 thru 9,999",28-NOV-20,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
214277,1325934,2020,44,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",26-SEP-20,2,5,1,Drug/Narcotic Violations,0.0,Highway/Road/Alley/Street/Sidewalk,38,16,0
214278,1325937,2020,44,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",14-JUL-20,2,5,1,Destruction/Damage/Vandalism of Property,0.0,Bar/Nightclub,38,0,0
214279,1275707,2020,49,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",30-SEP-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
214280,1325950,2020,77,NC,North Carolina,"Cities under 2,500",21-NOV-20,0,4,1,All Other Larceny,1.0,Other/Unknown,38,7,0
214281,1318744,2020,54,NC,North Carolina,"MSA counties from 25,000 thru 99,999",25-JUN-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,26,7,0
214282,1266743,2020,98,NC,North Carolina,"Cities from 10,000 thru 24,999",24-AUG-20,1,5,1,Drug Equipment Violations,0.0,Highway/Road/Alley/Street/Sidewalk,33,16,0
214283,1338697,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",27-JUL-20,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
214284,1338698,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",31-MAY-20,0,4,1,Intimidation,1.0,Residence/Home,40,7,1
214285,1338700,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",19-MAR-20,1,5,1,Intimidation,1.0,Service/Gas Station,6,7,1
214286,1338701,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",23-JUN-20,1,5,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,6,7,1
214287,1338703,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",01-NOV-20,1,2,2,Intimidation,2.0,Parking/Drop Lot/Garage,40,7,1
214288,1338704,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",27-DEC-20,1,2,1,Simple Assault,1.0,Residence/Home,16,7,1
214289,1338705,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",01-MAY-20,1,5,2,Intimidation,2.0,Parking/Drop Lot/Garage,6,7,1
214290,1338707,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",21-OCT-20,1,2,2,Intimidation,2.0,Specialty Store,40,7,1
214291,1338710,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",05-JUN-20,1,2,1,Intimidation,1.0,Residence/Home,40,7,1
214292,1338712,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",05-JUN-20,1,2,1,Intimidation,1.0,Specialty Store,40,7,1
214293,1338713,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",17-DEC-20,1,2,1,Simple Assault,1.0,Grocery/Supermarket,40,7,1
214294,1338718,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",12-AUG-20,1,2,1,Intimidation,1.0,Convenience Store,40,7,1
214295,1338719,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",01-APR-20,1,2,2,Aggravated Assault,2.0,Jail/Prison/Penitentiary/Corrections Facility,40,13,1
214296,1338723,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",25-JUN-20,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
214297,1338725,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",13-OCT-20,1,2,2,Intimidation,2.0,Residence/Home,40,7,1
214298,1338728,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",16-AUG-20,1,2,1,Simple Assault,1.0,Drug Store/Doctor's Office/Hospital,40,7,1
214299,1338729,2020,78,NC,North Carolina,"Cities from 100,000 thru 249,999",29-SEP-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,6,5,0
214300,1096058,2020,106,NC,North Carolina,"Cities from 10,000 thru 24,999",23-JUL-20,1,5,1,Intimidation,1.0,Grocery/Supermarket,6,7,1
214301,1283672,2020,57,NC,North Carolina,"MSA counties from 25,000 thru 99,999",03-JUL-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,34,5,0
214302,1338748,2020,122,NC,North Carolina,"Cities from 10,000 thru 24,999",31-MAY-20,1,5,1,Intimidation,1.0,Grocery/Supermarket,31,7,1
214303,1318781,2020,64,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",01-OCT-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,32,7,0
214304,1318789,2020,64,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",09-DEC-20,1,5,1,Drug Equipment Violations,0.0,Highway/Road/Alley/Street/Sidewalk,38,16,0
214305,1318790,2020,64,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",23-FEB-20,1,5,1,Rape,1.0,Highway/Road/Alley/Street/Sidewalk,38,7,1
214306,1251811,2020,224,NC,North Carolina,"Cities from 2,500 thru 9,999",08-AUG-20,1,5,1,Simple Assault,1.0,Convenience Store,6,7,1
214307,1313132,2020,65,NC,North Carolina,"MSA counties from 25,000 thru 99,999",12-APR-20,2,2,1,Simple Assault,1.0,Jail/Prison/Penitentiary/Corrections Facility,33,7,1
214308,1275878,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",22-MAY-20,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
214309,1275881,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",27-JUN-20,0,4,3,Kidnapping/Abduction;Rape;Sodomy,1.0,Highway/Road/Alley/Street/Sidewalk;Parking/Drop Lot/Garage,40,7,0
214310,1275891,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",25-APR-20,0,4,5,Aggravated Assault;Destruction/Damage/Vandalism of Property,4.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
214311,1318797,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",17-SEP-20,0,4,3,Intimidation,3.0,Restaurant,6,7,1
214312,1318799,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",22-JUL-20,0,4,1,Burglary/Breaking & Entering,1.0,Residence/Home,6,7,1
214313,1318800,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",13-JUL-20,0,4,1,Burglary/Breaking & Entering,1.0,Residence/Home,6,7,1
214314,1318806,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",16-AUG-20,0,4,1,Intimidation,1.0,Cyberspace,21,7,1
214315,1318807,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",04-SEP-20,0,4,1,Intimidation,1.0,Cyberspace,6,7,1
214316,1318809,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",10-JUL-20,0,4,2,Destruction/Damage/Vandalism of Property;Weapon Law Violations,1.0,Highway/Road/Alley/Street/Sidewalk,40,11,0
214317,1318813,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",02-AUG-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,6,7,0
214318,1318814,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",16-JUL-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,6,0,0
214319,1330412,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",21-MAR-20,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,31,7,1
214320,1330415,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",01-JAN-20,1,2,1,Intimidation,1.0,Other/Unknown,16,7,1
214321,1330416,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",10-FEB-20,1,5,1,Intimidation,1.0,Residence/Home,16,7,1
214322,1330423,2020,65,NC,North Carolina,"Cities from 250,000 thru 499,999",19-MAR-20,1,2,2,Simple Assault;Theft From Motor Vehicle,1.0,Convenience Store,24,7,0
214323,1325960,2020,69,NC,North Carolina,"MSA counties from 10,000 thru 24,999",27-NOV-20,1,2,1,Aggravated Assault,1.0,Residence/Home,40,7,1
214324,1290948,2020,187,NC,North Carolina,"Cities from 50,000 thru 99,999",16-JAN-20,1,5,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,24,0,0
214325,1290958,2020,82,NC,North Carolina,"MSA counties 100,000 or over",11-DEC-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,40,7,0
214326,1290968,2020,82,NC,North Carolina,"MSA counties 100,000 or over",31-OCT-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
214327,1290972,2020,82,NC,North Carolina,"MSA counties 100,000 or over",21-SEP-20,0,4,1,Aggravated Assault,1.0,Park/Playground,40,7,1
214328,1290978,2020,82,NC,North Carolina,"MSA counties 100,000 or over",25-SEP-20,1,5,1,Intimidation,1.0,Parking/Drop Lot/Garage,6,7,1
214329,1290984,2020,82,NC,North Carolina,"MSA counties 100,000 or over",27-JUL-20,0,4,1,Simple Assault,1.0,Residence/Home,6,7,1
214330,1290986,2020,82,NC,North Carolina,"MSA counties 100,000 or over",02-JUN-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,26,7,0
214331,1252371,2020,239,NC,North Carolina,"Cities from 250,000 thru 499,999",18-FEB-20,0,4,1,Theft From Motor Vehicle,1.0,Residence/Home,40,7,0
214332,1252374,2020,239,NC,North Carolina,"Cities from 250,000 thru 499,999",23-FEB-20,1,5,1,Simple Assault,1.0,Residence/Home,16,7,1
214333,1252375,2020,239,NC,North Carolina,"Cities from 250,000 thru 499,999",20-FEB-20,0,4,2,Intimidation,2.0,Air/Bus/Train Terminal,6,7,1
214334,1275905,2020,83,NC,North Carolina,"MSA counties from 25,000 thru 99,999",07-OCT-20,0,4,1,Hacking/Computer Invasion,1.0,Residence/Home,6,7,0
214335,1267168,2020,13,NC,North Carolina,"Cities from 10,000 thru 24,999",10-DEC-20,1,5,1,Weapon Law Violations,0.0,Residence/Home,31,16,1
214336,1275906,2020,15,NC,North Carolina,"Cities from 2,500 thru 9,999",02-NOV-20,1,2,1,Stolen Property Offenses,1.0,Residence/Home,14,7,0
214337,1299858,2020,58,NC,North Carolina,"Cities from 2,500 thru 9,999",14-AUG-20,1,5,1,Drug/Narcotic Violations,0.0,Highway/Road/Alley/Street/Sidewalk,0,16,0
214338,1330464,2020,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",30-JUL-20,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
214339,1330465,2020,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",14-FEB-20,1,5,1,Intimidation,1.0,School-Elementary/Secondary,6,7,1
214340,1330472,2020,86,NC,North Carolina,"Cities from 50,000 thru 99,999",21-NOV-20,0,4,1,Intimidation,1.0,Bank/Savings and Loan,6,7,1
214341,1330483,2020,153,NC,North Carolina,"Cities from 10,000 thru 24,999",06-JUN-20,1,2,1,Aggravated Assault,1.0,Residence/Home,14,7,1
214342,1267174,2020,168,NC,North Carolina,"Cities from 2,500 thru 9,999",17-JUL-20,2,5,1,Simple Assault,2.0,Service/Gas Station,6,7,1
214343,1267176,2020,55,NC,North Carolina,"Cities from 2,500 thru 9,999",21-JUL-20,0,4,3,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Residence/Home,34,3,1
214344,1267178,2020,55,NC,North Carolina,"Cities from 2,500 thru 9,999",17-JUL-20,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
214345,1123931,2020,92,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",14-JUN-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,38,7,0
214346,1275918,2020,92,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",21-JUL-20,2,5,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,33,15,0
214347,1286679,2020,95,NC,North Carolina,"MSA counties 100,000 or over",10-FEB-20,1,2,1,Intimidation,1.0,Residence/Home,6,7,1
214348,1286704,2020,95,NC,North Carolina,"MSA counties 100,000 or over",10-JUN-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Field/Woods,6,0,0
214349,1286719,2020,95,NC,North Carolina,"MSA counties 100,000 or over",02-JUN-20,0,4,1,Intimidation,1.0,Restaurant,6,7,1
214350,1313155,2020,95,NC,North Carolina,"MSA counties 100,000 or over",25-AUG-20,1,5,1,Aggravated Assault,1.0,Hotel/Motel/Etc.,28,7,1
214351,1313156,2020,95,NC,North Carolina,"MSA counties 100,000 or over",04-SEP-20,1,2,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,21,7,1
214352,1319646,2020,87,NC,North Carolina,"Cities from 2,500 thru 9,999",23-OCT-20,1,2,1,Drug/Narcotic Violations,0.0,Highway/Road/Alley/Street/Sidewalk,38,16,0
214353,1330504,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",26-AUG-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,31,0,0
214354,1330512,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",16-JUL-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Specialty Store,6,0,0
214355,1330515,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",22-JAN-20,1,5,1,Intimidation,1.0,Residence/Home,34,7,1
214356,1330523,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",01-SEP-20,0,4,1,Simple Assault,1.0,Parking/Drop Lot/Garage,40,7,1
214357,1330535,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",23-FEB-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,24,0,0
214358,1330536,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",15-SEP-20,0,4,1,Simple Assault,1.0,Grocery/Supermarket,21,7,1
214359,1330542,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",08-FEB-20,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,35,0,0
214360,1330550,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",09-AUG-20,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,6,7,0
214361,1330552,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",03-JAN-20,5,2,9,Aggravated Assault,9.0,Restaurant,16,7,1
214362,1338794,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",31-DEC-20,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
214363,1338795,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",06-JUN-20,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Restaurant,6,7,0
214364,1338796,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",22-MAY-20,0,4,1,Intimidation,1.0,Restaurant,27,7,1
214365,1338797,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",12-APR-20,1,5,1,Simple Assault,1.0,Grocery/Supermarket,6,7,1
214366,1338798,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",05-OCT-20,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Shopping Mall,6,7,0
214367,1338799,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",24-JUN-20,3,3,4,Destruction/Damage/Vandalism of Property;Rape;Simple Assault,2.0,Field/Woods,27,7,0
214368,1338800,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",13-JUN-20,0,4,2,Destruction/Damage/Vandalism of Property;Simple Assault,1.0,Grocery/Supermarket;Parking/Drop Lot/Garage,40,7,1
214369,1338804,2020,93,NC,North Carolina,"Cities from 250,000 thru 499,999",24-OCT-20,1,2,1,Intimidation,1.0,Residence/Home,21,7,1
